MAP    ,FACILITY    ,STREET    ,CITY    ,ST    ,ZIP    ,DIST    ,MILES    ,DIR    ,REL ELEV    ,ELEV    ,Elev Diff from TP    ,TP    ,DB NAME    ,FIELD DESC    ,FIELD VALUE    ,EPA-ID    ,EDR ID    
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,WDS,Facility Status,Active - Any facility with a continuous or seasonal discharge that is under Waste Discharge Requirements. ,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,WDS,Facility Id,2 01I018324,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,NPDES,Facility Status,Active,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,NPDES,Facility Status,Not reported,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,CERS,,,CAD009114265,1000292592
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,RCRA-SQG,EPA Id,CA0000072546,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,FINDS,Registry ID:,110002612511,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,ECHO,Registry ID,110002612511,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,HAZNET,GEPAID,CAL000370419,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,HAZNET,GEPAID,CA0000072546,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,LUST,Facility Status,Case Closed,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,LUST,Status,Completed - Case Closed,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,LUST,Facility Id,01-0868,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,LUST,Global Id,T0600100802,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,LUST,date9,2/12/1997,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,HIST CORTESE,Reg Id,01-0868,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,CIWQS,,,CA0000072546,1000857202
177,WEATHERFORD MITSUBISHI,750 POTTER ST,BERKELEY,CA,94710,2140,0.405,WNW,Low,26,-12,,CERS,,,CA0000072546,1000857202
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,DEED,Status,CERTIFIED / OPERATION & MAINTENANCE,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,DEED,Envirostor ID,1440005,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,DEED,Envirostor ID,1330040,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,VCP,Status,Certified / Operation & Maintenance,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,VCP,Status,Certified,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,VCP,Facility Id,1330040,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,VCP,Facility Id,1330043,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Alameda County CS,Status,Pollution Characterization,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Alameda County CS,Status,11,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Alameda County CS,Status,Leak Confirmation,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Alameda County CS,Record Id,RO0000431,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,LUST,Facility Status,Preliminary site assessment underway,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,LUST,Status,Open - Site Assessment,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,LUST,Facility Id,01-0394,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,LUST,Global Id,T0600100361,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,LUST,date9,Not reported,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Cortese,Cleanup Status,CERTIFIED / OPERATION & MAINTENANCE - LAND USE RESTRICTIONS,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Cortese,Cleanup Status,OPEN - SITE ASSESSMENT,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Cortese,Envirostor Id,1440005,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,Cortese,Envirostor Id,Not reported,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,ENVIROSTOR,Status,Certified / Operation & Maintenance,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,ENVIROSTOR,Status,Certified,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,ENVIROSTOR,Facility Id,1440005,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,ENVIROSTOR,Facility Id,1330040,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,ENVIROSTOR,Facility Id,1330043,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,RESPONSE,Status,Certified / Operation & Maintenance,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,RESPONSE,Facility Id,1440005,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,HIST CORTESE,Reg Id,01-0394,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,HIST CORTESE,Reg Id,01440005,,S102008194
AK178,BARBARY COAST STEEL,4300 EASTSHORE HWY,EMERYVILLE,CA,94608,2164,0.410,WSW,Low,13,-25,,CERS,,,,S102008194
AQ179,EMERY STATION WEST LLC,6100 HORTON STREET,EMERYVILLE,CA,94608,2194,0.416,SW,Low,15,-23,,CPS-SLIC,Facility Status,Open - Eligible for Closure,,S121010052
AQ179,EMERY STATION WEST LLC,6100 HORTON STREET,EMERYVILLE,CA,94608,2194,0.416,SW,Low,15,-23,,CPS-SLIC,Global Id,SLT2O06571,,S121010052
AQ179,EMERY STATION WEST LLC,6100 HORTON STREET,EMERYVILLE,CA,94608,2194,0.416,SW,Low,15,-23,,DEED,Status,COMPLETED - CASE CLOSED,,S121010052
AQ179,EMERY STATION WEST LLC,6100 HORTON STREET,EMERYVILLE,CA,94608,2194,0.416,SW,Low,15,-23,,DEED,Envirostor ID,SLT2O06571,,S121010052
AQ179,EMERY STATION WEST LLC,6100 HORTON STREET,EMERYVILLE,CA,94608,2194,0.416,SW,Low,15,-23,,HAZNET,GEPAID,CAC002877845,,S121010052
AQ179,EMERY STATION WEST LLC,6100 HORTON STREET,EMERYVILLE,CA,94608,2194,0.416,SW,Low,15,-23,,CERS,,,,S121010052
AP180,DIESEL FUEL TANK AREA FORMER,722 FOLGER AVE,EMERYVILLE,CA,,2195,0.416,WNW,Low,23,-15,,CPS-SLIC,Facility Id,SLT2O06369,,S106610981
AR181,WEATHERFORD BMW,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,AST,,,,S113009432
AR181,WEATHERFORD BMW,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,HAZNET,GEPAID,CAD981658503,,S113009432
AR181,WEATHERFORD BMW,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,Cortese,Cleanup Status,OPEN - VERIFICATION MONITORING,,S113009432
AR181,WEATHERFORD BMW,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,Cortese,Envirostor Id,Not reported,,S113009432
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,LUST,Facility Status,Pollution Characterization,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,LUST,Status,Open - Verification Monitoring,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,LUST,Facility Id,01-1803,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,LUST,Global Id,T0600101671,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,LUST,date9,Not reported,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,SWEEPS UST,Status,Not reported,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,SWEEPS UST,Comp Number,68859,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,SWEEPS UST,Tank Status,Not reported,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,HIST CORTESE,Reg Id,01-1803,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,CERS,,,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,CERS TANKS,,,,S101306293
AR182,WEATHERFORD BMW/NISSHO IRWAI,735 ASHBY AVE,BERKELEY,CA,94710,2236,0.423,WNW,Low,23,-15,,CERS HAZ WASTE,,,,S101306293
AS183,REDEVELOPMENT AGENCY TRANSOL LANCOSLE,6401 BAY ST,EMERYVILLE,CA,,2253,0.427,WSW,Low,13,-25,,CPS-SLIC,Facility Id,SLT2O05763,,S101641313
AT184,MILLER PROPERTY,5850 HOLLIS STREET,EMERYVILLE,CA,94608,2292,0.434,SSW,Low,21,-17,,US BROWNFIELDS,ACRES property ID,65862,110038718288,1011977388
AT184,MILLER PROPERTY,5850 HOLLIS STREET,EMERYVILLE,CA,94608,2292,0.434,SSW,Low,21,-17,,FINDS,Registry ID:,110038718288,110038718288,1011977388
AT184,MILLER PROPERTY,5850 HOLLIS STREET,EMERYVILLE,CA,94608,2292,0.434,SSW,Low,21,-17,,FINDS,Registry ID:,110058303107,110038718288,1011977388
AT184,MILLER PROPERTY,5850 HOLLIS STREET,EMERYVILLE,CA,94608,2292,0.434,SSW,Low,21,-17,,FINDS,Registry ID:,110038083837,110038718288,1011977388
AQ185,USPS,1505 62ND STREET,EMERYVILLE,CA,94608,2312,0.438,SW,Low,14,-24,,LUST,Status,Open - Eligible for Closure,,S111760312
AQ185,USPS,1505 62ND STREET,EMERYVILLE,CA,94608,2312,0.438,SW,Low,14,-24,,LUST,Global Id,T0600101608,,S111760312
AQ185,USPS,1505 62ND STREET,EMERYVILLE,CA,94608,2312,0.438,SW,Low,14,-24,,CERS,,,,S111760312
AQ186,USPS,1505 62ND ST,EMERYVILLE,CA,94608,2312,0.438,SW,Low,14,-24,,Alameda County CS,Status,Pollution Characterization,,S111711155
AQ186,USPS,1505 62ND ST,EMERYVILLE,CA,94608,2312,0.438,SW,Low,14,-24,,Alameda County CS,Status,11,,S111711155
AQ186,USPS,1505 62ND ST,EMERYVILLE,CA,94608,2312,0.438,SW,Low,14,-24,,Alameda County CS,Record Id,RO0000447,,S111711155
AU187,CHEVRON,3250 SACRAMENTO ST,BERKELEY,CA,94705,2324,0.440,E,High,67,29,,LUST,Facility Status,Case Closed,,S105030469
AU187,CHEVRON,3250 SACRAMENTO ST,BERKELEY,CA,94705,2324,0.440,E,High,67,29,,LUST,Facility Id,01-0360,,S105030469
AU187,CHEVRON,3250 SACRAMENTO ST,BERKELEY,CA,94705,2324,0.440,E,High,67,29,,LUST,date9,6/25/1999,,S105030469
AU187,CHEVRON,3250 SACRAMENTO ST,BERKELEY,CA,94705,2324,0.440,E,High,67,29,,CERS,,,,S105030469
AU188,LIFELONG MEDICAL CARE,3250 SACRAMENTO STREET,BERKELEY,CA,94702,2324,0.440,E,High,67,29,,ENVIROSTOR,Status,No Action Required,,S118756495
AU188,LIFELONG MEDICAL CARE,3250 SACRAMENTO STREET,BERKELEY,CA,94702,2324,0.440,E,High,67,29,,ENVIROSTOR,Facility Id,1800001,,S118756495
AU189,CHEVRON,3250 SACRAMENTO,BERKELEY,CA,94705,2324,0.440,E,High,67,29,,LUST,Status,Completed - Case Closed,,S110060535
AU189,CHEVRON,3250 SACRAMENTO,BERKELEY,CA,94705,2324,0.440,E,High,67,29,,LUST,Global Id,T0600100332,,S110060535
AU189,CHEVRON,3250 SACRAMENTO,BERKELEY,CA,94705,2324,0.440,E,High,67,29,,HIST CORTESE,Reg Id,01-0360,,S110060535
AV190,HSP PROPERTY,1301 59TH STREET,EMERYVILLE,CA,94608,2328,0.441,S,Low,24,-14,,ENVIROSTOR,Status,No Further Action,,S113473406
AV190,HSP PROPERTY,1301 59TH STREET,EMERYVILLE,CA,94608,2328,0.441,S,Low,24,-14,,ENVIROSTOR,Facility Id,60001876,,S113473406
AV190,HSP PROPERTY,1301 59TH STREET,EMERYVILLE,CA,94608,2328,0.441,S,Low,24,-14,,RESPONSE,Status,No Further Action,,S113473406
AV190,HSP PROPERTY,1301 59TH STREET,EMERYVILLE,CA,94608,2328,0.441,S,Low,24,-14,,RESPONSE,Facility Id,60001876,,S113473406
AV190,HSP PROPERTY,1301 59TH STREET,EMERYVILLE,CA,94608,2328,0.441,S,Low,24,-14,,CERS,,,,S113473406
AV191,GREENWAY AT 59TH ST. HSP SITE,1301 59TH STREET,EMERYVILLE,CA,94608,2328,0.441,S,Low,24,-14,,US BROWNFIELDS,ACRES property ID,97064,,1023619896
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,Alameda County CS,Status,Pollution Characterization,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,Alameda County CS,Status,Preliminary Site Assessment Workplan Submitted,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,Alameda County CS,Status,Preliminary Site Assessment Underway,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,Alameda County CS,Status,Leak Confirmation,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,Alameda County CS,Record Id,RO0000042,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,LUST,Facility Status,Preliminary site assessment underway,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,LUST,Status,Completed - Case Closed,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,LUST,Facility Id,01-0896,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,LUST,Global Id,T0600100825,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,LUST,date9,Not reported,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,HIST CORTESE,Reg Id,01-0896,,S102432607
AW192,MUSSALLEM / SYBASE,6601 - 6603 SHELLMOUND ST,EMERYVILLE,CA,94608,2329,0.441,W,Low,17,-21,,CERS,,,,S102432607
AR193,NIRP BERKELEY,,BERKELEY,CA,,2398,0.454,WNW,Low,23,-15,,ENVIROSTOR,Status,No Further Action,,S107736904
AR193,NIRP BERKELEY,,BERKELEY,CA,,2398,0.454,WNW,Low,23,-15,,ENVIROSTOR,Facility Id,80000154,,S107736904
AR194,NAVAL INDUSTRIAL RESERVE PLANT BERKELEY,,BERKELEY,CA,,2405,0.455,WNW,Low,23,-15,,FUDS,,,,1008196518
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,CA FID UST,Facility Id,01000981,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,CA FID UST,Status,I,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,Alameda County CS,Status,Case Closed,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,Alameda County CS,Record Id,RO0000592,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,LUST,Facility Status,Case Closed,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,LUST,Status,Completed - Case Closed,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,LUST,Facility Id,01-1782,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,LUST,Global Id,T0600101650,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,LUST,date9,2/28/1995,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,SWEEPS UST,Status,Not reported,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,SWEEPS UST,Comp Number,54507,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,SWEEPS UST,Tank Status,Not reported,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,HIST CORTESE,Reg Id,01-1782,,S101624430
AX195,GARY JENSEN,5813 FREMONT ST,OAKLAND,CA,94608,2410,0.456,S,Low,34,-4,,CERS,,,,S101624430
AY196,EMERY BAY MARKETPLACE,UNK 64TH ST & CHRISTIE AVE,EMERYVILLE,CA,94608,2452,0.464,WSW,Low,12,-26,,CPS-SLIC,Facility Status,Open - Site Assessment,,S110326748
AY196,EMERY BAY MARKETPLACE,UNK 64TH ST & CHRISTIE AVE,EMERYVILLE,CA,94608,2452,0.464,WSW,Low,12,-26,,CPS-SLIC,Global Id,T0600100512,,S110326748
AY196,EMERY BAY MARKETPLACE,UNK 64TH ST & CHRISTIE AVE,EMERYVILLE,CA,94608,2452,0.464,WSW,Low,12,-26,,CERS,,,,S110326748
AZ197,WESTINGHOUSE ELECTRIC COMPANY - EMERYVILLE,5899 PELADEAU STREET,EMERYVILLE,CA,94608,2458,0.466,SSW,Low,17,-21,,CA BOND EXP. PLAN,,,,S100833505
AS198,GARRETT FREIGHT LINES,UNKNOWN 64TH ST & LA COSTE,EMERYVILLE,CA,,2471,0.468,WSW,Low,14,-24,,CPS-SLIC,Facility Id,SLT2O05561,,S106235271
BA199,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94704,2480,0.470,WNW,Low,24,-14,,LUST,Status,Completed - Case Closed,,S104581476
BA199,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94704,2480,0.470,WNW,Low,24,-14,,LUST,Global Id,T0600100150,,S104581476
BA199,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94704,2480,0.470,WNW,Low,24,-14,,HIST CORTESE,Reg Id,01-0162,,S104581476
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,CA FID UST,Facility Id,01000280,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,CA FID UST,Status,I,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,HIST UST,Facility Id,Not reported,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,LUST,Facility Status,Post remedial action monitoring ,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,LUST,Facility Id,01-0162,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,LUST,date9,Not reported,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,SWEEPS UST,Status,Not reported,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,SWEEPS UST,Comp Number,67388,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,SWEEPS UST,Tank Status,Not reported,,S101624597
BA200,BAY EXPORT SERVICES,717 POTTER ST,BERKELEY,CA,94710,2480,0.470,WNW,Low,24,-14,,CERS,,,,S101624597
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,HIST UST,Facility Id,00000049601,,U001599245
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,Alameda County CS,Status,Case Closed,,U001599245
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,Alameda County CS,Status,Preliminary Site Assessment Underway,,U001599245
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,Alameda County CS,Status,Leak Confirmation,,U001599245
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,Alameda County CS,Record Id,RO0002869,,U001599245
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,LUST,Status,Completed - Case Closed,,U001599245
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,LUST,Global Id,T06019727624,,U001599245
201,GARZA & ASSOCIATES,1240 POWELL ST,EMERYVILLE,CA,94608,2488,0.471,S,Low,30,-8,,CERS,,,,U001599245
AX202,FACILITY 6015-1,1212 POWELL,OAKLAND,CA,94608,2512,0.476,S,Low,33,-5,,HIST CORTESE,Reg Id,2599,,S105025311
203,BAY STREET EXTENSION,64TH & POWELL STREETS,EMERYVILLE,CA,94608,2521,0.477,SW,Low,13,-25,,DEED,Status,CERTIFIED / OPERATION & MAINTENANCE,,S102564428
203,BAY STREET EXTENSION,64TH & POWELL STREETS,EMERYVILLE,CA,94608,2521,0.477,SW,Low,13,-25,,DEED,Envirostor ID,1330046,,S102564428
203,BAY STREET EXTENSION,64TH & POWELL STREETS,EMERYVILLE,CA,94608,2521,0.477,SW,Low,13,-25,,VCP,Status,Certified / Operation & Maintenance,,S102564428
203,BAY STREET EXTENSION,64TH & POWELL STREETS,EMERYVILLE,CA,94608,2521,0.477,SW,Low,13,-25,,VCP,Facility Id,1330046,,S102564428
203,BAY STREET EXTENSION,64TH & POWELL STREETS,EMERYVILLE,CA,94608,2521,0.477,SW,Low,13,-25,,ENVIROSTOR,Status,Certified / Operation & Maintenance,,S102564428
203,BAY STREET EXTENSION,64TH & POWELL STREETS,EMERYVILLE,CA,94608,2521,0.477,SW,Low,13,-25,,ENVIROSTOR,Facility Id,1330046,,S102564428
